

           1   1.3663962911658298     
           2   1.3790753470485431     
           3   1.3801840053923997     
           4   1.3802082775275410     
           5   1.3802083208366240     


           1   4.1059770537920803     
           2   4.1355742048212338     
           3   4.1404222735253624     
           4   4.1406238209371402     
           5   4.1406250374819562     
           6   4.1406250377762106     


           1   6.4647061871251763     
           2   6.6875509816057130     
           3   6.8380551921174604     
           4   6.8898755025316092     
           5   6.9003795394236036     
           6   6.9010355969044950     
           7   6.9010428758193987     
           8   6.9010428806062913     
