           1   11.740596015856331     
           2   11.520816820307216     
           3   11.323403687180322     
           4   11.133711362850164     
           5   10.958376412305567     
           6   10.795778867378218     
           7   10.647047870490123     
           8   10.511272734385077     
           9   10.388301991997606     
          10   10.276976582536227     
          11   10.176914127640659     
          12   10.085820335834770     
          13   10.004861292728199     
          14   9.9343310013393911     
          15   9.8771929144940174     
          16   9.8318276171600285     
          17   9.7868710295911043     
          18   9.7410749023042804     
          19   9.6961847393833711     
          20   9.6683596831709178     
          21   9.6707607154369395     
          22   9.6855719463580545     
          23   9.7027288079666985     
          24   9.7271849053480466     
          25   9.7561462191872614     
          26   9.7883500610228715     
          27   9.8231256418026316     
          28   9.8595870358111242     
          29   9.8973028625473241     
          30   9.9357146794401903     
          31   9.9744891734952255     
          32   10.013295631484260     
          33   10.051901102619379     
          34   10.090133236375541     
          35   10.127880741346612     
          36   10.165048623525703     
          37   10.201542947913346     
          38   10.237275219681214     
          39   10.272183817194836     
          40   10.306235061325287     
          41   10.339407550412057     
          42   10.371682557655733     
          43   10.403046595408215     
          44   10.433495961598547     
          45   10.463032605111970     
          46   10.491671682679629     
          47   10.519442346406288     
          48   10.546340381087051     
          49   10.572380339824580     
          50   10.597584260023892     
          51   10.621966581793972     
          52   10.645549608372937     
          53   10.668351966624675     
          54   10.690395612131594     
          55   10.711701474928164     
          56   10.732291798433465     
          57   10.752191574220477     
          58   10.771432413172331     
          59   10.790046621858588     
          60   10.808061704208706     
          61   10.825504198313334     
          62   10.842401989553327     
          63   10.858783051188500     
          64   10.874673831208371     
          65   10.890099574188948     
          66   10.905085192371391     
          67   10.919654326358827     
          68   10.933829594460342     
          69   10.947632798092648     
          70   10.961084492461984     
          71   10.974204222103365     
          72   10.987001699814401     
          73   10.999485000534600     
          74   11.011660724918839     
          75   11.023535076182613     
          76   11.035116344257615     
          77   11.046413139179265     
          78   11.057431826651250     
          79   11.068177062283386     
          80   11.078653898396478     
          81   11.088867317789290     
          82   11.098821494827858     
          83   11.108520417036360     
          84   11.117967919004048     
          85   11.127170787546186     
          86   11.136131093326146     
          87   11.144853552761065     
          88   11.153342199761674     
          89   11.161601042659070     
          90   11.169634164751901     
          91   11.177445597213056     
          92   11.185039428473289     
          93   11.192419730400516     
          94   11.199590606446620     
          95   11.206556159069406     
          96   11.213320513056521     
          97   11.219887802563136     
          98   11.226262167115618     
          99   11.232447741946727     


   0.0000000000000000        0.0000000000000000        3.3599999999999999     
   0.0000000000000000       0.50000000000000000        4.0000000000000000     
   0.0000000000000000        1.0000000000000000        4.0000000000000000     
   0.0000000000000000        1.5000000000000000        4.0000000000000000     
   0.0000000000000000        2.0000000000000000        4.0000000000000000     
   0.0000000000000000        2.5000000000000000        4.0000000000000000     
   0.0000000000000000        3.0000000000000000        4.0000000000000000     
   0.0000000000000000        3.5000000000000000        4.0000000000000000     
   0.0000000000000000        4.0000000000000000        4.0000000000000000     
   0.0000000000000000        4.5000000000000000        4.0000000000000000     
   0.0000000000000000        5.0000000000000000        4.0000000000000000     
   0.0000000000000000        5.5000000000000000        4.0000000000000000     
   0.0000000000000000        6.0000000000000000        4.0000000000000000     
   0.0000000000000000        6.5000000000000000        4.0000000000000000     
   0.0000000000000000        7.0000000000000000        4.0000000000000000     
   0.0000000000000000        7.5000000000000000        4.0000000000000000     
   0.0000000000000000        8.0000000000000000        4.0000000000000000     
   0.0000000000000000        8.5000000000000000        4.0000000000000000     
   0.0000000000000000        9.0000000000000000        4.0000000000000000     
   0.0000000000000000        9.5000000000000000        4.0000000000000000     
   0.0000000000000000        10.000000000000000        4.0000000000000000     
   0.0000000000000000        10.500000000000000        4.0000000000000000     
   0.0000000000000000        11.000000000000000        4.0000000000000000     
   0.0000000000000000        11.500000000000000        4.0000000000000000     
   0.0000000000000000        12.000000000000000        4.0000000000000000     
   0.0000000000000000        12.500000000000000        4.0000000000000000     
   0.0000000000000000        13.000000000000000        4.0000000000000000     
   0.0000000000000000        13.500000000000000        4.0000000000000000     
   0.0000000000000000        14.000000000000000        4.0000000000000000     
   0.0000000000000000        14.500000000000000        4.0000000000000000     
   0.0000000000000000        15.000000000000000        4.0000000000000000     
   0.0000000000000000        15.500000000000000        4.0000000000000000     
   0.0000000000000000        16.000000000000000        4.0000000000000000     
   0.0000000000000000        16.500000000000000        23.100000000000001     

  0.50000000000000000        0.0000000000000000        3.3599999999999999     
  0.50000000000000000       0.50000000000000000        3.7371509586947158     
  0.50000000000000000        1.0000000000000000        3.9211085917106252     
  0.50000000000000000        1.5000000000000000        4.0385972296501684     
  0.50000000000000000        2.0000000000000000        4.1298926053425378     
  0.50000000000000000        2.5000000000000000        4.2095602029282038     
  0.50000000000000000        3.0000000000000000        4.2835882040583355     
  0.50000000000000000        3.5000000000000000        4.3546988482570219     
  0.50000000000000000        4.0000000000000000        4.4241726498238121     
  0.50000000000000000        4.5000000000000000        4.4925460194763458     
  0.50000000000000000        5.0000000000000000        4.5599149436272706     
  0.50000000000000000        5.5000000000000000        4.6260979161674323     
  0.50000000000000000        6.0000000000000000        4.6907558099034432     
  0.50000000000000000        6.5000000000000000        4.7535079892040768     
  0.50000000000000000        7.0000000000000000        4.8140570430439755     
  0.50000000000000000        7.5000000000000000        4.8723187719683860     
  0.50000000000000000        8.0000000000000000        4.9285433191650174     
